 ,2,3,4,5,6,7,8
Backtracking,2.897142857121488e-05,0.00014304285714279125,0.0017848999999998988,0.013052699999999997,0.052565585714285996,7.957467042857142,92.30867511428572
Forward Checking,2.4242857142705736e-05,0.00010911428571436232,0.0002294142857142134,0.0005051714285714429,0.0009316142857144374,0.001634142857143647,0.0024682285714204355
Arc Consistency,2.9585714285700654e-05,0.00010791428571429609,0.0002861285714284329,0.0006391999999999192,0.0011980857142857967,0.0020163285714288443,0.0032306714285498727
